,0,1,2,3,4,5,6,7,8,9,10
0,4.78998789459134,1.2116851919077896,0.2868340021492622,-0.3933537319278186,-0.3014251591428222,1.0103107898722865,-0.4965553251655184,0.9566315482931826,0.2622672995157955,0.9664958905479114,0.0
1,2.507986986436297,-0.5144027536198889,-0.1975629677954886,-0.6303244625448061,-0.49521728740717186,-1.0974371874170255,-0.5901840964475573,-0.5769747214494865,-0.947478137712686,0.5794661668821982,0.0
2,5.363894595531584,0.9291683422346991,0.3654144029976887,0.22832509547557409,0.8529022186278096,0.19030642711790988,-0.9460589196764824,-1.774419726130204,0.42734533390789914,0.016158725049159984,0.0
3,4.38173045679559,-0.4841894435858478,-1.3535504311138258,1.2140996410292892,-0.3003148237783204,-0.40715236194281684,-0.0075329314746467434,-0.9037947338041911,1.1726549174902452,0.03477213421027018,0.0
4,6.0488361349975905,-0.6596421588605728,-1.0641487779176872,-0.5963799546673455,-1.5431174561950658,-1.4741588148963518,0.978806255204934,0.6767210904597111,1.3297799414724156,-0.5570387269759332,0.0
5,4.355055705652205,-1.012274934597631,2.4703217348832074,-1.9049973127631388,-1.1059526012348926,-0.6164724960012794,0.691565830012384,-1.779770602582875,-1.3089306891285317,-0.7910943832933756,0.0
6,2.3092821275528177,0.6465243957149692,-0.7893856653186995,-0.9748356134522557,1.145741807217724,-1.5454427589750792,0.5237732689586541,-0.34752805439134604,0.2895458580776428,0.49148474697693495,0.0
7,3.05798876608846,1.360728852516206,0.04479470772440972,-1.459796130473935,-0.10290764923510208,-0.6912856863276637,-1.2523622906309837,1.2783853792462778,1.0490560160684268,0.08878514309726639,0.0
8,2.428080910985432,-0.35614085229671155,0.6038777839793905,0.23904439316904894,0.16220954677117397,-1.1250849678763226,0.17345328514153893,-0.3277097360717714,2.2463815127845654,0.2878955865971936,0.0
9,1.627956237911806,-0.19082109078110393,-1.9431092835200807,-0.9550702618432411,1.2688969993712784,-0.10084499654921919,0.4493300802318305,-0.28104918583016625,1.5407203163373242,1.6194646066431044,0.0
10,5.235607758960194,-3.3411638942839157,0.14944592629980424,-0.3112031818730999,-1.0525882852522355,-1.9682229798386701,-0.8744835273595458,-0.14409479791501112,0.8086360900766628,-0.7640358590524818,0.0
11,4.556278427625899,2.6756111309573574,-0.5773304968446727,-0.8410434207804534,0.5527923489228332,1.6445090863584884,-0.09538324032674912,-0.16640818683085737,0.9836337103359686,0.7359084725404261,0.0
12,3.005826786574807,1.4809160691029721,0.333148868609859,-0.7395157739610009,1.201922156976941,-0.5281221887835802,1.0827312659374775,-1.1150308251714998,-0.5279453029942148,-0.10844468766311904,0.0
13,4.754897591721677,0.21555534093838707,0.029676815711494022,0.5124711773764341,-0.7427322875009598,-1.3193068597654152,0.06542604916724153,0.3879158925106906,0.328474777227827,-0.7424620741412473,0.0
14,4.627231839381446,0.45193450770646554,0.6244549764651672,1.3697803620390225,1.1966328396752253,-0.9568705984338588,3.118725527633706,-1.4159236908529784,-0.9252373248597585,0.08974774264382349,0.0
